2021-11-12 17:54:39,Flour - So Mix Cake White,$1.60
2021-11-26 11:57:13,Versatainer Nc - 8288,$27.37
2021-11-28 10:32:14,Chips - Potato Jalapeno,$47.04
2021-11-20 00:42:26,Beans - French,$68.55
2021-11-29 13:23:02,Sauce - Apple Unsweetened,$73.34
2021-11-24 14:52:20,Sea Urchin,$22.04
2021-11-04 23:01:34,Capon - Whole,$55.20
2021-11-12 02:06:05,Chicken - Base,$34.88
2021-11-06 05:37:49,Syrup - Monin Irish Cream,$44.32
2021-11-28 22:54:50,Syrup - Monin - Passion Fruit,$4.03
2021-11-11 23:01:19,Soup - Clam Chowder Dry Mix,$98.76
2021-11-07 17:13:51,Eggroll,$59.41
2021-11-28 22:43:41,Pasta - Ravioli,$78.72
2021-11-21 18:25:13,Basil - Dry Rubbed,$44.53
2021-11-26 12:15:00,Skirt - 24 Foot,$73.09
2021-11-11 03:44:40,Coconut - Creamed Pure,$34.41
2021-11-21 15:41:42,Mackerel Whole Fresh,$63.04
2021-11-16 03:51:41,Cheese - Feta,$48.32
2021-11-07 21:44:35,Dill Weed - Fresh,$44.40
2021-11-13 05:04:20,Leeks - Large,$83.69
2021-11-24 08:51:23,Daves Island Stinger,$82.34
2021-11-26 16:28:28,Ecolab - Hobart Washarm End Cap,$58.78
2021-11-20 14:18:52,Table Cloth 53x53 White,$56.41
2021-11-14 16:16:10,Truffle Cups - White Paper,$36.53
2021-11-05 19:15:38,Tomatoes - Grape,$67.08
2021-11-25 01:58:19,Beef - Flank Steak,$92.75
2021-11-28 03:31:49,Wine - Zinfandel California 2002,$45.07
2021-11-28 09:00:45,Liners - Baking Cups,$84.75
2021-11-16 21:13:50,Sparkling Wine - Rose Freixenet,$70.69
2021-11-14 00:13:05,Beef - Rib Roast Cap On,$79.18
2021-11-08 01:43:16,Crab - Soft Shell,$79.16
2021-11-20 12:44:46,Pork - Baconback Peameal,$66.85
2021-11-10 16:56:08,Wine - Lou Black Shiraz,$60.98
2021-11-02 00:15:34,Cape Capensis - Fillet,$88.27
2021-11-25 02:27:51,Vaccum Bag - 14x20,$38.49
2021-11-01 07:18:02,Wine - Ruffino Chianti Classico,$60.20
2021-11-09 18:36:17,Cake - Dulce De Leche,$60.81
2021-11-05 00:23:29,Langers - Mango Nectar,$49.35
2021-11-16 11:24:18,Crab - Meat,$36.34
2021-11-28 02:59:10,Tart - Lemon,$17.39
2021-11-14 09:42:10,Juice - Ocean Spray Kiwi,$86.65
2021-11-07 22:10:07,Bread - Multigrain Loaf,$87.42
2021-11-17 15:46:12,Wine - Magnotta - Cab Sauv,$17.50
2021-11-21 01:28:35,Bread Foccacia Whole,$85.53
2021-11-20 01:49:24,Container - Clear 16 Oz,$19.29
2021-11-01 12:27:53,Nut - Pecan Halves,$27.35
2021-11-15 11:18:55,Bread - Pumpernickel,$28.50
2021-11-12 04:53:27,Wine - Chianti Classica Docg,$10.32
2021-11-07 13:34:17,Cake - Box Window 10x10x2.5,$88.54
2021-11-24 22:22:06,Cheese - Ricotta,$34.00
2021-11-20 01:33:42,Wine - Red Marechal Foch,$32.33
2021-11-04 18:00:01,Wine - Blue Nun Qualitatswein,$84.16
2021-11-09 14:19:15,Gatorade - Orange,$1.84
2021-11-18 20:44:16,Wine - Rosso Del Veronese Igt,$7.62
2021-11-02 21:45:59,Doilies - 12 Paper,$69.89
2021-11-10 18:57:59,Sour Puss Sour Apple,$39.47
2021-11-09 22:26:07,Wine - Fontanafredda Barolo,$14.61
2021-11-24 14:10:34,Milk - Buttermilk,$7.87
2021-11-08 11:55:42,Stock - Chicken White,$8.53
2021-11-17 08:14:58,Soup - Knorr Chicken Gumbo,$90.98
2021-11-23 22:16:07,Wine - Shiraz South Eastern,$57.13
2021-11-15 03:34:54,Sea Bass - Whole,$27.89
2021-11-12 08:45:24,Scallop - St. Jaques,$27.54
2021-11-28 23:16:44,Beef - Ground Medium,$63.64
2021-11-26 12:33:26,Cheese - Cambozola,$37.21
2021-11-05 21:46:42,Bread - Pita,$11.83
2021-11-01 05:28:42,Thermometer Digital,$44.47
2021-11-09 13:20:30,Sambuca - Ramazzotti,$58.75
2021-11-25 21:15:27,Cherries - Frozen,$87.98
2021-11-22 00:38:21,Ecolab - Power Fusion,$17.96
2021-11-27 14:24:13,Lemon Pepper,$38.31
2021-11-06 08:49:53,Table Cloth 54x54 White,$69.59
2021-11-27 18:13:49,Cocktail Napkin Blue,$78.86
2021-11-26 09:04:35,Flower - Daisies,$49.46
2021-11-23 23:53:54,Flour - So Mix Cake White,$33.58
2021-11-04 17:13:48,Pastry - Baked Cinnamon Stick,$21.63
2021-11-28 05:24:04,Wine - White Pinot Grigio,$76.58
2021-11-03 18:27:19,Mushroom - King Eryingii,$23.21
2021-11-18 10:04:14,Oil - Olive,$72.83
2021-11-03 07:26:51,Knife Plastic - White,$53.37
2021-11-11 04:28:18,Remy Red Berry Infusion,$80.77
2021-11-15 07:46:50,Veal - Sweetbread,$78.23
2021-11-17 06:09:59,Pastry - Chocolate Chip Muffin,$34.90
2021-11-10 05:14:14,Rice - 7 Grain Blend,$15.52
2021-11-25 02:40:10,Spoon - Soup Plastic,$54.77
2021-11-06 15:29:16,Tahini Paste,$35.53
2021-11-11 16:43:46,Bread - 10 Grain,$41.59
2021-11-29 13:38:18,Beans - Kidney White,$67.39
2021-11-03 13:54:13,Bread - Bagels Plain,$46.33
2021-11-22 09:36:06,Chocolate - Pistoles Lactee Milk,$98.87
2021-11-03 20:14:34,Pepper - Green Chili,$32.63
2021-11-17 13:29:10,Soup - Campbells Cream Of,$49.52
2021-11-08 09:39:30,Ecolab Silver Fusion,$74.62
2021-11-14 16:57:42,Pear - Asian,$53.28
2021-11-16 11:39:04,Cheese - Asiago,$1.70
2021-11-12 16:28:36,Wine - Red Wolf Blass Yellow,$99.83
2021-11-16 04:25:43,Flour - Chickpea,$50.83
2021-11-20 05:14:21,Syrup - Monin Swiss Choclate,$9.08
2021-11-29 09:22:59,Coffee - Almond Amaretto,$71.57
2021-11-05 14:32:35,Potatoes - Mini White 3 Oz,$46.69
2021-11-19 13:15:03,Chick Peas - Canned,$82.21
2021-11-18 19:06:54,Soup - Campbells Broccoli,$75.19
2021-11-05 17:14:02,Onions - Vidalia,$28.63
2021-11-07 07:59:08,Nut - Hazelnut Ground Natural,$97.56
2021-11-17 23:27:52,Pur Value,$9.47
2021-11-17 09:04:50,Pastry - Plain Baked Croissant,$99.47
2021-11-03 07:11:49,Bread Crumbs - Panko,$2.86
2021-11-10 20:18:02,Dried Figs,$5.21
2021-11-27 14:12:07,Venison - Liver,$47.32
2021-11-17 04:42:13,Sauce - Marinara,$55.79
2021-11-15 00:49:11,Plaintain,$23.34
2021-11-19 15:47:39,Tray - 12in Rnd Blk,$57.48
2021-11-26 17:50:17,Nut - Pumpkin Seeds,$82.21
2021-11-19 17:33:17,Cookies - Englishbay Oatmeal,$54.46
2021-11-18 20:27:14,Squash - Guords,$79.57
2021-11-13 13:28:38,Pork - Belly Fresh,$82.49
2021-11-01 15:16:15,Onions - Spanish,$68.46
2021-11-15 15:23:26,Cheese - Oka,$82.06
2021-11-23 01:41:38,Wine - Clavet Saint Emilion,$47.24
2021-11-27 03:04:35,Longos - Chicken Cordon Bleu,$60.23
2021-11-02 05:23:47,Table Cloth 62x120 Colour,$28.54
2021-11-21 10:45:08,Ice - Clear 300 Lb For Carving,$34.32
2021-11-09 04:58:37,Ice Cream - Chocolate,$33.37
2021-11-22 06:47:09,Food Colouring - Red,$32.16
2021-11-10 05:36:19,Sparkling Wine - Rose Freixenet,$54.46
2021-11-28 05:52:49,Tea - Honey Green Tea,$5.14
2021-11-02 17:37:19,Soup Campbells Mexicali Tortilla,$53.17
2021-11-28 13:21:49,Tendrils - Baby Pea Organic,$13.37
2021-11-05 02:37:19,Smoked Tongue,$26.66
2021-11-05 14:59:10,Wine - Rosso Toscano Igt,$63.17
2021-11-26 20:46:56,Milk - Chocolate 250 Ml,$7.40
2021-11-01 18:17:41,Bread - White Mini Epi,$42.31
2021-11-27 09:55:59,Easy Off Oven Cleaner,$59.15
2021-11-12 03:57:40,Split Peas - Green Dry,$63.53
2021-11-19 15:21:36,Pasta - Cappellini Dry,$28.88
2021-11-16 22:11:45,Appetizer - Asian Shrimp Roll,$75.67
2021-11-22 02:47:10,Bread Roll Foccacia,$44.18
2021-11-22 12:54:52,Sugar - Icing,$86.32
2021-11-07 09:24:36,Russian Prince,$20.98
2021-11-25 22:41:19,Wine - Cahors Ac 2000 Clos,$29.64
2021-11-13 02:05:33,Muffin Mix - Lemon Cranberry,$82.83
2021-11-16 06:58:50,Wine - Lamancha Do Crianza,$36.87
2021-11-04 20:49:16,Veal - Sweetbread,$50.31
2021-11-10 08:47:04,Tray - 16in Rnd Blk,$9.92
2021-11-11 23:28:00,Okra,$65.74
2021-11-03 00:35:04,Sauce - Cranberry,$92.00
2021-11-22 12:03:09,Longos - Chicken Cordon Bleu,$81.63
2021-11-27 14:24:02,Cookie Choc,$7.58
2021-11-06 11:42:37,Potatoes - Mini White 3 Oz,$46.19
2021-11-08 14:51:49,Wine - Mondavi Coastal Private,$72.96
2021-11-18 19:52:42,Cotton Wet Mop 16 Oz,$33.54
2021-11-18 17:57:54,Beans - Black Bean Preserved,$77.88
2021-11-29 22:17:49,Oil - Grapeseed Oil,$95.11
2021-11-15 14:08:33,Sage - Fresh,$51.34
2021-11-21 11:51:27,Carbonated Water - Raspberry,$62.55
2021-11-25 08:44:48,Iced Tea Concentrate,$36.00
2021-11-22 07:47:46,Lettuce - Frisee,$39.82
2021-11-05 15:08:25,Wine - Blue Nun Qualitatswein,$32.44
2021-11-06 15:28:45,Marsala - Sperone Fine D.o.c.,$77.98
2021-11-01 15:10:57,Wine - Fontanafredda Barolo,$93.36
2021-11-24 22:33:21,Bagelers - Cinn / Brown,$39.65
2021-11-04 03:28:32,Iced Tea - Lemon 340ml,$73.14
2021-11-29 23:54:34,Beans - Black Bean Dry,$15.66
2021-11-14 09:21:44,Quiche Assorted,$52.40
2021-11-29 09:18:22,Beans - Fine,$27.41
2021-11-05 00:48:09,Wine - Beaujolais Villages,$38.09
2021-11-24 15:16:04,Bread - Roll Canadian Dinner,$32.72
2021-11-02 11:42:27,Barley - Pearl,$18.54
2021-11-14 19:15:19,Carbonated Water - White Grape,$37.65
2021-11-08 05:28:58,Pasta - Detalini White Fresh,$80.46
2021-11-01 19:29:43,Beef - Shank,$76.42
2021-11-24 09:09:45,Cheese - Sheep Milk,$33.16
2021-11-02 10:28:12,Beef - Tongue Fresh,$52.09
2021-11-26 08:22:24,Ginger - Fresh,$59.23
2021-11-11 05:41:23,Chips Potato All Dressed - 43g,$57.90
2021-11-16 00:43:07,Yeast Dry - Fermipan,$3.21
2021-11-04 14:47:34,Lid - 0090 Clear,$50.43
2021-11-13 19:15:10,Appetizer - Seafood Assortment,$31.90
2021-11-03 23:51:31,Soup Campbells - Tomato Bisque,$63.86
2021-11-16 09:03:54,Pie Shell - 9,$71.67
2021-11-09 19:57:39,Water Chestnut - Canned,$19.11
2021-11-10 02:46:14,Ocean Spray - Kiwi Strawberry,$98.29
2021-11-18 17:11:45,Beef - Shank,$76.70
2021-11-27 17:25:54,Tea - Mint,$95.66
2021-11-14 17:50:06,Duck - Legs,$16.35
2021-11-27 05:43:09,Beans - Fava Fresh,$9.88
2021-11-21 18:05:22,Sprouts - Pea,$75.44
2021-11-06 04:16:03,Beef Flat Iron Steak,$96.47
2021-11-15 07:01:37,Lemonade - Kiwi 591 Ml,$42.68
2021-11-07 19:18:44,Pepper Squash,$63.55
2021-11-10 13:01:46,Tomatoes - Vine Ripe Yellow,$70.16
2021-11-29 03:29:22,Crab Meat Claw Pasteurise,$74.55
2021-11-14 23:14:30,Beer - True North Strong Ale,$11.33
2021-11-24 04:35:59,Wine - Periguita Fonseca,$57.55
2021-11-02 18:01:20,Wine - Casablanca Valley,$87.38
2021-11-02 17:10:42,Asparagus - Green Fresh,$94.39
2021-11-08 12:38:19,Chinese Foods - Pepper Beef,$2.16
2021-11-06 10:56:07,Wine - Chenin Blanc K.w.v.,$85.75
2021-11-20 01:35:10,Pancetta,$73.67
2021-11-15 09:04:05,Scallops - In Shell,$99.03
2021-11-27 13:43:29,Appetizer - Chicken Satay,$24.28
2021-11-13 07:08:44,Plastic Wrap,$42.20
2021-11-22 11:20:05,Container - Foam Dixie 12 Oz,$17.13
2021-11-29 23:47:54,Wine - Tio Pepe Sherry Fino,$19.43
2021-11-06 03:04:34,Bread Crumbs - Panko,$43.08
2021-11-03 22:54:05,Sword Pick Asst,$87.11
2021-11-08 11:02:50,Lobster - Tail 6 Oz,$5.87
2021-11-02 17:47:30,Bread - Roll Canadian Dinner,$6.70
2021-11-17 14:08:51,Bread - Triangle White,$21.80
2021-11-20 17:09:39,Sole - Fillet,$80.00
2021-11-13 06:16:54,Pasta - Canelloni,$19.65
2021-11-13 01:59:33,Vinegar - Cider,$25.02
2021-11-04 01:00:28,Lettuce - Boston Bib - Organic,$29.04
2021-11-07 18:47:48,Marjoram - Dried Rubbed,$71.59
2021-11-01 02:06:10,Ice Cream - Chocolate,$58.44
2021-11-02 06:49:48,Scallops - In Shell,$22.02
2021-11-16 15:30:01,Cookies - Assorted,$33.98
2021-11-05 02:47:39,Wine - Puligny Montrachet A.,$63.41
2021-11-09 04:44:30,Buffalo - Tenderloin,$37.07
2021-11-24 21:05:12,Coffee Cup 16oz Foam,$55.95
2021-11-19 00:49:44,Wine - Fume Blanc Fetzer,$91.64
2021-11-14 02:04:21,Chutney Sauce,$3.97
2021-11-05 03:27:14,Buttons,$9.82
2021-11-13 12:56:31,Pasta - Fett Alfredo Single Serve,$1.93
2021-11-10 21:17:42,Spaghetti Squash,$47.84
2021-11-01 15:25:42,Longos - Lasagna Veg,$58.77
2021-11-20 20:30:50,Barley - Pearl,$11.60
2021-11-22 09:17:09,Jameson Irish Whiskey,$12.70
2021-11-14 16:50:30,Rum - Spiced Captain Morgan,$25.12
2021-11-03 21:10:21,Lamb - Racks Frenched,$23.45
2021-11-25 16:55:54,Eggplant Oriental,$27.78
2021-11-16 20:26:23,Pasta - Penne Rigate Dry,$13.37
2021-11-01 02:39:17,Wine - Two Oceans Cabernet,$62.44
2021-11-18 14:21:46,Bread Base - Italian,$87.57
2021-11-26 06:45:34,Soup - Campbells Spinach Crm,$26.49
2021-11-26 20:46:26,Lettuce - Boston Bib,$24.82
2021-11-26 21:39:27,Buffalo - Tenderloin,$12.66
2021-11-15 15:02:16,Onions - Dried Chopped,$41.34
2021-11-21 01:20:00,Iced Tea Concentrate,$60.45
2021-11-25 08:23:33,Wine - Cahors Ac 2000 Clos,$94.86
2021-11-29 10:01:40,Bread - Pain Au Liat X12,$56.31
2021-11-16 20:36:43,Lettuce - Frisee,$4.29
2021-11-09 01:36:15,Durian Fruit,$62.73
2021-11-01 07:24:49,Duck - Whole,$55.80
2021-11-12 23:22:46,Tea - Herbal Sweet Dreams,$20.78
2021-11-27 15:53:43,Mushroom - Porcini Dry,$30.38
2021-11-04 06:14:46,Corn Kernels - Frozen,$96.06
2021-11-19 16:56:29,Isomalt,$39.93
2021-11-17 21:28:47,Smoked Paprika,$41.27
2021-11-15 16:16:54,Plastic Wrap,$53.97
2021-11-18 05:14:47,Wine - Barolo Fontanafredda,$90.69
2021-11-15 16:50:29,Lettuce - Boston Bib - Organic,$44.21
2021-11-25 13:29:58,Cheese - Shred Cheddar / Mozza,$33.22
2021-11-16 06:25:34,Pasta - Angel Hair,$36.35
2021-11-16 19:36:05,Initation Crab Meat,$12.51
2021-11-14 14:21:41,Quinoa,$59.79
2021-11-26 12:27:56,Beef - Tenderloin - Aa,$51.22
2021-11-02 19:54:34,Triple Sec - Mcguinness,$61.36
2021-11-04 13:50:34,Beef - Short Loin,$80.11
2021-11-09 08:49:02,Stock - Beef White,$44.55
2021-11-26 22:33:26,Sausage - Meat,$24.09
2021-11-27 04:39:45,Breadfruit,$35.18
2021-11-08 18:12:14,Okra,$81.91
2021-11-12 06:18:29,Pork - Chop Frenched,$98.71
2021-11-10 06:06:23,Sprouts - Baby Pea Tendrils,$29.59
2021-11-07 13:19:41,Cheese - Marble,$48.45
2021-11-08 20:51:04,Island Oasis - Peach Daiquiri,$19.94
2021-11-11 21:57:03,Wine - White Chardonnay,$96.57
2021-11-02 15:18:56,Cheese - Provolone,$48.54
2021-11-06 02:18:00,Appetiser - Bought,$26.94
2021-11-27 16:54:06,Wine - Dubouef Macon - Villages,$94.00
2021-11-17 15:12:18,Sobe - Tropical Energy,$91.46
2021-11-20 13:10:30,Russian Prince,$86.04
2021-11-07 21:46:49,Pork - Chop Frenched,$30.96
2021-11-04 10:29:21,Wine - Dubouef Macon - Villages,$95.08
2021-11-22 23:08:38,Sausage - Andouille,$72.41
2021-11-17 04:53:15,Veal - Leg,$89.37
2021-11-16 22:54:48,Napkin Colour,$4.01
2021-11-09 13:56:02,Table Cloth 53x53 White,$29.87
2021-11-03 22:32:06,Salmon - Atlantic Skin On,$8.63
2021-11-29 02:39:12,Pork Casing,$15.46
2021-11-12 14:09:09,Milk - 2%,$19.46
2021-11-16 21:31:56,Chips - Miss Vickies,$86.04
2021-11-18 13:28:25,Cheese - Goat,$64.47
2021-11-15 05:20:56,Capicola - Hot,$28.67
2021-11-19 14:31:17,Food Colouring - Blue,$58.57
2021-11-26 03:51:21,Beer - Steamwhistle,$62.20
2021-11-09 19:53:07,Wine - Red Cabernet Merlot,$15.40
2021-11-22 08:52:49,Tomato Paste,$54.45
2021-11-15 15:41:33,Tea - Black Currant,$17.76
2021-11-03 00:05:26,Pie Shell - 9,$24.98
2021-11-24 15:59:54,Cloves - Whole,$8.20
2021-11-23 08:22:11,Pork - Loin Boneless,$66.80
2021-11-26 05:26:09,Oil - Coconut,$69.15
2021-11-19 02:00:51,Plate - Foam Bread And Butter,$30.83
2021-11-15 19:19:49,Onions - Green,$79.12
2021-11-13 19:41:12,Tomato - Green,$64.53
2021-11-29 19:53:04,Steam Pan - Half Size Deep,$80.08
2021-11-04 14:09:24,Cake Circle Paprus,$30.96
2021-11-23 01:20:41,Extract - Vanillaartificial,$13.87
2021-11-23 17:05:20,Soup - Knorr Country Bean,$81.88
2021-11-22 09:02:36,Muskox - French Rack,$75.17
2021-11-12 23:23:55,Carrots - Jumbo,$39.02
2021-11-09 09:31:35,Pimento - Canned,$38.58
2021-11-18 05:24:39,Pastry - Banana Muffin - Mini,$9.74
2021-11-02 18:17:39,Kumquat,$31.13
2021-11-24 18:33:34,Syrup - Monin Amaretta,$33.44
2021-11-27 20:36:59,Bread - White Unsliced,$76.80
2021-11-02 09:00:21,Wine - Pinot Noir Latour,$35.95
2021-11-22 08:57:32,Lady Fingers,$9.08
2021-11-24 15:27:12,Dehydrated Kelp Kombo,$89.90
2021-11-15 01:16:23,Flower - Dish Garden,$52.48
2021-11-16 08:31:09,Crawfish,$52.47
2021-11-12 11:47:26,Aspic - Clear,$30.89
2021-11-11 09:18:56,Beets,$93.51
2021-11-24 09:54:23,Beef - Ground Lean Fresh,$32.64
2021-11-04 01:47:20,Energy Drink Red Bull,$73.21
2021-11-08 22:25:19,Juice - Ocean Spray Cranberry,$95.41
2021-11-02 03:47:29,Turnip - Mini,$33.31
2021-11-20 15:12:00,Beans - Kidney White,$91.31
2021-11-06 02:54:30,Bamboo Shoots - Sliced,$59.81
2021-11-16 22:39:20,White Baguette,$89.75
2021-11-10 08:20:33,Pork - Smoked Back Bacon,$71.59
2021-11-02 12:49:35,Pickles - Gherkins,$58.37
2021-11-05 08:26:35,Bacon Strip Precooked,$28.64
2021-11-03 08:10:54,The Pop Shoppe - Root Beer,$95.82
2021-11-04 09:16:52,Nut - Pistachio Shelled,$80.46
2021-11-10 07:49:00,Wine - Pinot Grigio Collavini,$24.80
2021-11-10 13:57:45,Guinea Fowl,$49.96
2021-11-19 05:20:36,Sauce - Soy Low Sodium - 3.87l,$95.76
2021-11-29 11:48:57,Fish - Atlantic Salmon Cold,$77.32
2021-11-19 12:21:18,Wine - Lamancha Do Crianza,$22.74
2021-11-18 04:40:36,Cream - 35%,$76.80
2021-11-10 02:28:24,Pepper - Green Thai,$58.67
2021-11-05 23:25:23,Nestea - Iced Tea,$89.33
2021-11-07 07:49:19,Nantucket Orange Juice,$20.82
2021-11-20 07:36:37,Hold Up Tool Storage Rack,$99.65
2021-11-13 23:25:53,Bread - French Baquette,$85.99
2021-11-08 15:06:29,Lamb - Whole Head Off,$49.36
2021-11-28 06:14:54,Wine - Tribal Sauvignon,$26.18
2021-11-26 19:16:24,Pastry - Banana Tea Loaf,$88.61
2021-11-04 19:10:50,Pasta - Cheese / Spinach Bauletti,$29.13
2021-11-02 16:25:45,Spice - Paprika,$27.97
2021-11-12 00:37:26,Tomatoes Tear Drop Yellow,$93.56
2021-11-14 22:40:34,Energy Drink - Franks Pineapple,$49.08
2021-11-12 08:24:51,Beef - Kindney Whole,$53.14
2021-11-06 13:27:15,Emulsifier,$73.82
2021-11-08 00:50:55,Wine - Red Pinot Noir Chateau,$78.47
2021-11-03 13:10:54,Beef - Kindney Whole,$73.47
2021-11-16 08:52:34,Alize Gold Passion,$4.81
2021-11-04 17:35:09,Milk Powder,$45.67
2021-11-08 20:25:23,Baking Soda,$70.03
2021-11-01 05:30:45,Shrimp - 100 / 200 Cold Water,$76.48
2021-11-06 20:34:48,Beef - Prime Rib Aaa,$66.07
2021-11-05 23:51:07,Butter Ripple - Phillips,$50.13
2021-11-28 11:24:10,Tea - Herbal I Love Lemon,$99.70
2021-11-14 14:56:58,Nestea - Iced Tea,$88.79
2021-11-13 06:55:17,Wine - Valpolicella Masi,$86.27
2021-11-29 11:00:36,Capicola - Hot,$17.45
2021-11-07 00:07:46,Mushroom - Portebello,$48.99
2021-11-11 02:20:51,Sea Urchin,$91.28
2021-11-19 01:32:54,Scallops - Live In Shell,$69.67
2021-11-20 18:43:14,Shrimp - 21/25 Peel And Deviened,$10.32
2021-11-26 21:59:16,Nut - Pine Nuts Whole,$50.04
2021-11-24 17:55:19,Stainless Steel Cleaner Vision,$1.77
2021-11-13 21:42:53,Trout - Rainbow Fresh,$15.08
2021-11-17 02:55:26,Onions - Red Pearl,$99.47
2021-11-28 16:23:05,Bread - Pumpernickel,$6.94
2021-11-14 20:14:55,Coffee - Irish Cream,$75.77
2021-11-07 02:07:44,Container - Clear 32 Oz,$90.02
2021-11-27 09:43:07,Barramundi,$78.51
2021-11-06 00:44:46,Wiberg Super Cure,$73.09
2021-11-28 23:28:35,Wooden Mop Handle,$35.82
2021-11-17 13:53:03,Veal - Ground,$22.78
2021-11-10 08:38:43,Tofu - Soft,$55.18
2021-11-29 06:40:19,Chives - Fresh,$80.58
2021-11-03 05:42:21,Shrimp - Baby Warm Water,$16.16
2021-11-14 03:27:29,Cheese - Swiss,$16.30
2021-11-09 09:39:54,Paper Cocktail Umberlla 80 - 180,$42.24
2021-11-08 03:23:24,Crab - Back Fin Meat Canned,$76.57
2021-11-04 19:23:13,Parsley - Dried,$96.05
2021-11-13 01:37:52,Wine - Savigny - Les - Beaune,$83.84
2021-11-20 04:14:43,Sauce - Hp,$72.84
2021-11-26 23:45:05,Pasta - Lasagne Fresh,$8.03
2021-11-03 07:42:05,Guava,$58.43
2021-11-08 08:43:32,Lamb Rack Frenched Australian,$79.50
2021-11-27 13:41:02,Cookies Oatmeal Raisin,$29.85
2021-11-22 02:59:04,Grand Marnier,$49.24
2021-11-12 16:22:24,Pastry - Cheese Baked Scones,$71.11
2021-11-04 07:35:46,Wine - Red Pelee Island Merlot,$5.97
2021-11-13 13:13:40,Celery,$34.72
2021-11-26 20:44:02,Cream Of Tartar,$71.59
2021-11-17 01:56:42,Smoked Paprika,$49.44
2021-11-10 21:23:34,Mushroom - Portebello,$40.16
2021-11-16 03:18:21,Salmon - Whole 4 - 6 Pounds,$84.48
2021-11-29 08:48:16,Bowl 12 Oz - Showcase 92012,$44.50
2021-11-06 22:44:44,Croissants Thaw And Serve,$45.13
2021-11-16 14:46:11,Sachet,$54.31
2021-11-04 03:57:52,Food Colouring - Blue,$50.34
2021-11-14 18:15:44,Pop - Club Soda Can,$73.04
2021-11-11 10:27:15,Campari,$50.05
2021-11-22 16:40:37,Lettuce - Romaine,$42.43
2021-11-15 20:47:38,Soup Campbells Mexicali Tortilla,$11.61
2021-11-07 08:56:20,Pastry - Baked Scones - Mini,$81.93
2021-11-19 23:25:40,Cookies - Englishbay Wht,$53.46
2021-11-25 13:17:01,Skewers - Bamboo,$96.26
2021-11-16 11:28:46,Cheese - Gorgonzola,$14.92
2021-11-19 09:47:21,Chicken - Leg Boneless,$60.20
2021-11-12 05:53:53,Foam Dinner Plate,$91.35
2021-11-16 06:59:27,Squid - U - 10 Thailand,$1.49
2021-11-22 21:44:13,Juice - Cranberry 341 Ml,$39.64
2021-11-14 05:27:54,Arizona - Plum Green Tea,$24.84
2021-11-04 16:47:10,Stock - Veal Brown,$20.23
2021-11-22 08:26:27,Turkey - Breast Bone - In,$84.00
2021-11-24 11:07:35,Pepper - Red Thai,$61.32
2021-11-03 17:57:33,Rice - Jasmine Sented,$43.37
2021-11-17 12:46:04,Milk 2% 500 Ml,$40.89
2021-11-18 18:59:59,Wine - Ej Gallo Sonoma,$58.68
2021-11-18 19:06:22,Egg - Salad Premix,$54.88
2021-11-21 12:11:16,Garlic - Primerba Paste,$20.97
2021-11-22 09:01:33,Container - Clear 16 Oz,$82.04
2021-11-12 20:27:53,Basil - Seedlings Cookstown,$19.91
2021-11-09 01:54:56,Napkin - Beverage 1 Ply,$90.14
2021-11-24 07:57:28,Steam Pan - Half Size Deep,$2.53
2021-11-20 14:28:03,Wine - Sauvignon Blanc,$42.80
2021-11-15 03:05:19,Flower - Commercial Bronze,$74.53
2021-11-20 18:02:40,Beef - Ground Lean Fresh,$86.77
2021-11-23 00:47:09,Sauerkraut,$57.31
2021-11-16 14:58:01,Pan Grease,$72.10
2021-11-26 16:09:23,Soda Water - Club Soda 355 Ml,$32.04
2021-11-06 22:44:13,Pie Filling - Apple,$19.50
2021-11-25 09:12:09,Cheese - Bocconcini,$68.95
2021-11-27 01:21:15,Sandwich Wrap,$65.16
2021-11-11 20:36:52,Sauce - Caesar Dressing,$10.13
2021-11-10 13:47:29,Sesame Seed Black,$47.96
2021-11-27 23:05:18,Soup - Canadian Pea Dry Mix,$82.21
2021-11-28 20:59:45,Flounder - Fresh,$79.83
2021-11-10 09:39:35,Spice - Onion Powder Granulated,$53.43
2021-11-02 08:55:53,Buffalo - Tenderloin,$34.96
2021-11-15 17:50:22,Soap - Mr.clean Floor Soap,$41.71
2021-11-14 15:29:50,Chilli Paste Sambal Oelek,$95.19
2021-11-21 18:48:19,Carbonated Water - Peach,$26.70
2021-11-14 10:28:44,Lamb - Bones,$84.66
2021-11-19 23:38:51,Beef - Ox Tail Frozen,$67.32
2021-11-04 23:16:11,Mangostein,$89.80
2021-11-18 09:35:33,Ecolab - Balanced Fusion,$55.97
2021-11-29 14:47:37,Ham - Procutinni,$9.49
2021-11-03 02:26:43,Veal - Bones,$58.58
2021-11-04 18:51:32,Sloe Gin - Mcguinness,$80.17
2021-11-10 13:24:36,Orange - Tangerine,$69.36
2021-11-14 21:30:59,Beer - Blue Light,$75.11
2021-11-10 15:44:21,Barramundi,$34.22
2021-11-19 02:20:45,Breakfast Quesadillas,$17.42
2021-11-01 14:57:08,Lychee,$1.43
2021-11-21 12:22:55,Tea - Decaf 1 Cup,$53.11
2021-11-06 10:56:07,Rice - Long Grain,$15.76
2021-11-27 14:13:07,Pepper - Orange,$0.89
2021-11-18 10:23:01,Pickle - Dill,$40.30
2021-11-26 23:11:32,Tart Shells - Barquettes Savory,$88.37
